voltage,motion,temperature,sound,voc,illuminace,humidity,timestamp
6.84,29,24.34,67.53,27,540.48,32.14,2021-10-23T12:09:14.162577
6.84,29,24.34,67.53,27,540.48,32.14,2021-10-23T12:09:14.178795
6.84,29,24.34,67.53,27,540.48,32.14,2021-10-23T12:09:14.253166
6.84,23,24.34,67.53,27,540.48,32.14,2021-10-23T12:09:14.272419
6.84,23,24.34,67.53,27,540.48,32.14,2021-10-23T12:09:14.320773
6.81,23,24.34,67.53,27,540.48,32.14,2021-10-23T12:09:14.919100
6.81,23,24.34,67.53,27,540.48,32.14,2021-10-23T12:09:14.935361
6.81,23,24.33,67.53,27,540.48,32.14,2021-10-23T12:09:15.052330
6.81,23,24.33,67.53,27,540.48,32.14,2021-10-23T12:09:15.056474
6.81,23,24.33,67.67,27,540.48,32.14,2021-10-23T12:09:15.238468
6.81,23,24.33,67.67,27,540.48,32.14,2021-10-23T12:09:15.265275
6.81,23,24.33,67.67,27,540.87,32.14,2021-10-23T12:09:15.290253
6.81,23,24.33,67.67,33,540.87,32.14,2021-10-23T12:09:15.316424
6.81,23,24.33,67.67,33,540.87,32.14,2021-10-23T12:09:15.319949
6.81,23,24.33,67.67,33,540.87,32.14,2021-10-23T12:09:15.344854
6.81,18,24.33,67.67,33,540.87,32.14,2021-10-23T12:09:15.410142
6.81,18,24.33,67.67,33,540.87,32.14,2021-10-23T12:09:15.483426
6.81,18,24.31,67.67,33,540.87,32.14,2021-10-23T12:09:16.033717
6.81,18,24.31,67.67,33,540.87,32.14,2021-10-23T12:09:16.055141
6.81,18,24.31,68.46,33,540.87,32.14,2021-10-23T12:09:16.363168
6.81,18,24.31,68.46,33,540.87,32.14,2021-10-23T12:09:16.424795
6.81,18,24.31,68.46,33,540.48,32.14,2021-10-23T12:09:16.437604
6.81,28,24.31,68.46,33,540.48,32.14,2021-10-23T12:09:16.484595
6.81,28,24.31,68.46,33,540.48,32.14,2021-10-23T12:09:16.486988
6.81,28,24.31,68.46,33,540.48,32.14,2021-10-23T12:09:16.512954
6.51,28,24.31,68.46,33,540.48,32.14,2021-10-23T12:09:16.645931
6.51,28,24.31,68.46,33,540.48,32.14,2021-10-23T12:09:16.675486
6.51,28,24.34,68.46,33,540.48,32.14,2021-10-23T12:09:17.292494
6.51,28,24.34,68.46,33,540.48,32.14,2021-10-23T12:09:17.300717
6.51,28,24.34,65.69,33,540.48,32.14,2021-10-23T12:09:17.559255
6.51,28,24.34,65.69,33,539.7,32.14,2021-10-23T12:09:17.584533
6.51,24,24.34,65.69,33,539.7,32.14,2021-10-23T12:09:17.639385
6.51,24,24.34,65.69,33,539.7,32.14,2021-10-23T12:09:17.651092
6.51,24,24.34,65.69,33,539.7,32.14,2021-10-23T12:09:17.659895
6.51,24,24.34,65.69,33,539.7,32.14,2021-10-23T12:09:17.677082
7.23,24,24.34,65.69,33,539.7,32.14,2021-10-23T12:09:18.213830
7.23,24,24.33,65.69,33,539.7,32.14,2021-10-23T12:09:18.254936
7.23,24,24.33,65.69,33,539.7,32.14,2021-10-23T12:09:18.271913
7.23,24,24.33,65.69,33,539.7,32.14,2021-10-23T12:09:18.363560
7.23,24,24.33,65.69,33,540.48,32.14,2021-10-23T12:09:19.249591
7.23,24,24.33,65.69,32,540.48,32.14,2021-10-23T12:09:19.254059
7.23,24,24.33,65.69,32,540.48,32.14,2021-10-23T12:09:19.265509
7.23,24,24.33,65.69,32,540.48,32.14,2021-10-23T12:09:19.272535
7.23,372,24.33,65.69,32,540.48,32.14,2021-10-23T12:09:19.337985
7.23,372,24.33,65.69,32,540.48,32.14,2021-10-23T12:09:19.342352
7.23,372,24.33,67.76,32,540.48,32.14,2021-10-23T12:09:19.720001
7.23,372,24.33,67.76,32,540.48,32.14,2021-10-23T12:09:19.732515
7.23,372,24.33,67.76,32,540.09,32.14,2021-10-23T12:09:19.752161
7.23,372,24.33,67.76,32,540.09,32.14,2021-10-23T12:09:19.771128
7.23,333,24.33,67.76,32,540.09,32.14,2021-10-23T12:09:19.837805
7.23,333,24.33,67.76,32,540.09,32.14,2021-10-23T12:09:19.854270
6.42,333,24.33,67.76,32,540.09,32.14,2021-10-23T12:09:20.201818
6.42,333,24.33,67.76,32,540.09,32.14,2021-10-23T12:09:20.283885
6.42,333,24.34,67.76,32,540.09,32.14,2021-10-23T12:09:20.349713
6.42,333,24.34,67.76,32,540.09,32.14,2021-10-23T12:09:20.416123
6.42,333,24.34,65.46,32,540.09,32.14,2021-10-23T12:09:21.579834
6.42,333,24.34,65.46,32,540.48,32.14,2021-10-23T12:09:21.643076
6.42,205,24.34,65.46,32,540.48,32.14,2021-10-23T12:09:21.659323
6.42,205,24.34,65.46,32,540.48,32.14,2021-10-23T12:09:21.664806
6.42,205,24.34,65.46,32,540.48,32.14,2021-10-23T12:09:21.673398
6.42,205,24.34,65.46,32,540.48,32.14,2021-10-23T12:09:21.714499
6.53,205,24.34,65.46,32,540.48,32.14,2021-10-23T12:09:21.731905
6.53,205,24.34,65.46,32,540.48,32.14,2021-10-23T12:09:21.743281
6.53,205,24.34,64.7,32,540.48,32.14,2021-10-23T12:09:21.972953
6.53,205,24.34,64.7,32,540.48,32.14,2021-10-23T12:09:21.986780
6.53,180,24.34,64.7,32,540.48,32.14,2021-10-23T12:09:22.065842
6.53,180,24.34,64.7,32,540.48,32.14,2021-10-23T12:09:22.076496
6.53,180,24.34,64.84,32,540.48,32.14,2021-10-23T12:09:23.034380
6.53,180,24.34,64.84,32,540.48,32.14,2021-10-23T12:09:23.041142
6.53,180,24.34,64.84,32,15.85,32.14,2021-10-23T12:09:23.072509
6.53,180,24.34,64.84,32,15.85,32.14,2021-10-23T12:09:23.079144
6.53,132,24.34,64.84,32,15.85,32.14,2021-10-23T12:09:23.154600
6.53,132,24.34,64.84,32,15.85,32.14,2021-10-23T12:09:23.160399
6.75,132,24.34,64.84,32,15.85,32.14,2021-10-23T12:09:23.613149
6.75,132,24.34,64.84,32,15.85,32.14,2021-10-23T12:09:23.645441
6.75,132,24.33,64.84,32,15.85,32.14,2021-10-23T12:09:23.984588
6.75,132,24.33,64.84,32,15.85,32.14,2021-10-23T12:09:23.997364
6.75,132,24.33,53.34,32,15.85,32.14,2021-10-23T12:09:24.946057
6.75,132,24.33,53.34,32,540.48,32.14,2021-10-23T12:09:24.977640
6.75,132,24.33,53.34,32,540.48,32.14,2021-10-23T12:09:25.006182
6.75,132,24.33,53.34,32,540.48,32.14,2021-10-23T12:09:25.021884
6.75,78,24.33,53.34,32,540.48,32.14,2021-10-23T12:09:25.037240
6.75,78,24.33,53.34,32,540.48,32.14,2021-10-23T12:09:25.088281
6.57,78,24.33,53.34,32,540.48,32.14,2021-10-23T12:09:25.241384
6.57,78,24.33,53.34,32,540.48,32.14,2021-10-23T12:09:25.293826
6.57,78,24.33,57.64,32,540.48,32.14,2021-10-23T12:09:25.427606
6.57,78,24.33,57.64,32,540.48,32.14,2021-10-23T12:09:25.447103
6.57,67,24.33,57.64,32,540.48,32.14,2021-10-23T12:09:25.531516
6.57,67,24.33,57.64,32,540.48,32.14,2021-10-23T12:09:25.554273
6.57,67,24.34,57.64,32,540.48,32.14,2021-10-23T12:09:25.965453
6.57,67,24.34,57.64,32,540.48,32.14,2021-10-23T12:09:25.972761
6.57,67,24.34,54.89,32,540.48,32.14,2021-10-23T12:09:26.750873
6.57,67,24.34,54.89,32,540.48,32.14,2021-10-23T12:09:26.777276
6.57,67,24.34,54.89,32,539.7,32.14,2021-10-23T12:09:26.827961
6.57,155,24.34,54.89,32,539.7,32.14,2021-10-23T12:09:26.856941
6.57,155,24.34,54.89,32,539.7,32.14,2021-10-23T12:09:26.873675
6.57,155,24.34,54.89,32,539.7,32.14,2021-10-23T12:09:26.905561
6.74,155,24.34,54.89,32,539.7,32.14,2021-10-23T12:09:26.978255
6.74,155,24.34,54.89,32,539.7,32.14,2021-10-23T12:09:27.018985
6.74,155,24.34,56.78,32,539.7,32.14,2021-10-23T12:09:27.622343
6.74,155,24.34,56.78,32,540.09,32.14,2021-10-23T12:09:27.663721
6.74,155,24.34,56.78,30,540.09,32.14,2021-10-23T12:09:27.677444
6.74,140,24.34,56.78,30,540.09,32.14,2021-10-23T12:09:27.709011
6.74,140,24.34,56.78,30,540.09,32.14,2021-10-23T12:09:27.720811
6.74,140,24.34,56.78,30,540.09,32.14,2021-10-23T12:09:27.736468
6.74,140,24.34,56.78,30,540.09,32.14,2021-10-23T12:09:27.739286
6.74,140,24.34,56.78,30,540.09,32.14,2021-10-23T12:09:27.783017
6.53,140,24.34,56.78,30,540.09,32.14,2021-10-23T12:09:28.901078
6.53,140,24.34,56.78,30,540.09,32.14,2021-10-23T12:09:28.958282
6.53,140,24.34,70.1,30,540.09,32.14,2021-10-23T12:09:29.249592
6.53,140,24.34,70.1,30,540.09,32.14,2021-10-23T12:09:29.285066
6.53,140,24.34,70.1,30,541.65,32.14,2021-10-23T12:09:29.328484
6.53,140,24.34,70.1,30,541.65,32.14,2021-10-23T12:09:29.345607
6.53,91,24.34,70.1,30,541.65,32.14,2021-10-23T12:09:29.399365
6.53,91,24.34,70.1,30,541.65,32.14,2021-10-23T12:09:29.412679
6.53,91,24.34,68.43,30,541.65,32.14,2021-10-23T12:09:29.744846
6.53,91,24.34,68.43,30,541.65,32.14,2021-10-23T12:09:29.756587
6.53,91,24.34,68.43,30,542.04,32.14,2021-10-23T12:09:29.793099
6.53,91,24.34,68.43,30,542.04,32.14,2021-10-23T12:09:29.816826
6.53,79,24.34,68.43,30,542.04,32.14,2021-10-23T12:09:29.878156
6.53,79,24.34,68.43,30,542.04,32.14,2021-10-23T12:09:29.886533
6.56,79,24.34,68.43,30,542.04,32.14,2021-10-23T12:09:30.437370
6.56,79,24.34,68.43,30,542.04,32.14,2021-10-23T12:09:30.467815
6.56,79,24.34,67.23,30,542.04,32.14,2021-10-23T12:09:30.855944
6.56,79,24.34,67.23,30,542.04,32.14,2021-10-23T12:09:30.862334
6.56,79,24.34,67.23,31,542.04,32.14,2021-10-23T12:09:30.943161
6.56,79,24.34,67.23,31,542.04,32.14,2021-10-23T12:09:30.968275
6.56,59,24.34,67.23,31,542.04,32.14,2021-10-23T12:09:30.983184
6.56,59,24.34,67.23,31,542.04,32.14,2021-10-23T12:09:30.989766
6.8,59,24.34,67.23,31,542.04,32.14,2021-10-23T12:09:32.250526
6.8,59,24.34,65,31,542.04,32.14,2021-10-23T12:09:32.263483
6.8,59,24.34,65,31,542.04,32.14,2021-10-23T12:09:32.272605
6.8,59,24.34,65,31,542.04,32.14,2021-10-23T12:09:32.278747
6.8,59,24.34,65,31,541.65,32.14,2021-10-23T12:09:32.315755
6.8,59,24.34,65,31,541.65,32.14,2021-10-23T12:09:32.342383
6.8,41,24.34,65,31,541.65,32.14,2021-10-23T12:09:32.352682
6.8,41,24.34,65,31,541.65,32.14,2021-10-23T12:09:32.368158
6.8,41,24.36,65,31,541.65,32.14,2021-10-23T12:09:32.792871
6.8,41,24.36,65,31,541.65,32.14,2021-10-23T12:09:32.840765
6.8,41,24.36,69.23,31,541.65,32.14,2021-10-23T12:09:33.228565
6.8,41,24.36,69.23,31,541.65,32.14,2021-10-23T12:09:33.237431
6.8,41,24.36,69.23,31,556.48,32.14,2021-10-23T12:09:33.266357
6.8,41,24.36,69.23,34,556.48,32.14,2021-10-23T12:09:33.289412
6.8,41,24.36,69.23,34,556.48,32.14,2021-10-23T12:09:33.296674
6.8,41,24.36,69.23,34,556.48,32.14,2021-10-23T12:09:33.303546
6.8,33,24.36,69.23,34,556.48,32.14,2021-10-23T12:09:33.368750
6.8,33,24.36,69.23,34,556.48,32.14,2021-10-23T12:09:33.388898
6.4,33,24.36,69.23,34,556.48,32.14,2021-10-23T12:09:34.191637
6.4,33,24.34,69.23,34,556.48,32.14,2021-10-23T12:09:34.407808
6.4,33,24.34,69.23,34,556.48,32.14,2021-10-23T12:09:34.425625
6.4,33,24.34,69.23,34,556.48,32.14,2021-10-23T12:09:34.561502
6.4,33,24.34,67.91,34,556.48,32.14,2021-10-23T12:09:35.110255
6.4,33,24.34,67.91,34,540.09,32.14,2021-10-23T12:09:35.134854
6.4,25,24.34,67.91,34,540.09,32.14,2021-10-23T12:09:35.146464
6.4,25,24.34,67.91,34,540.09,32.14,2021-10-23T12:09:35.147753
6.4,25,24.34,67.91,34,540.09,32.14,2021-10-23T12:09:35.168642
6.4,25,24.34,67.91,34,540.09,32.14,2021-10-23T12:09:35.185694
6.4,25,24.34,68.5,34,540.09,32.14,2021-10-23T12:09:35.293415
6.4,25,24.34,68.5,34,540.09,32.14,2021-10-23T12:09:35.323813
6.4,23,24.34,68.5,34,540.09,32.14,2021-10-23T12:09:35.422551
6.4,23,24.34,68.5,34,540.09,32.14,2021-10-23T12:09:35.452652
6.4,23,24.36,68.5,34,540.09,32.14,2021-10-23T12:09:35.863605
6.4,23,24.36,68.5,34,540.09,32.14,2021-10-23T12:09:35.899796
6.57,23,24.36,68.5,34,540.09,32.14,2021-10-23T12:09:35.930662
6.57,23,24.36,68.5,34,540.09,32.14,2021-10-23T12:09:35.954200
6.57,23,24.36,65.18,34,540.09,32.14,2021-10-23T12:09:36.918638
6.57,23,24.36,65.18,34,541.26,32.14,2021-10-23T12:09:36.961306
6.57,23,24.36,65.18,33,541.26,32.14,2021-10-23T12:09:36.965768
6.57,23,24.36,65.18,33,541.26,32.14,2021-10-23T12:09:36.974458
6.57,23,24.36,65.18,33,541.26,32.14,2021-10-23T12:09:36.987458
6.57,23,24.36,65.18,33,541.26,32.14,2021-10-23T12:09:36.993213
6.57,29,24.36,65.18,33,541.26,32.14,2021-10-23T12:09:37.073406
6.57,29,24.36,65.18,33,541.26,32.14,2021-10-23T12:09:37.099259
6.57,29,24.36,65.04,33,541.26,32.14,2021-10-23T12:09:37.570948
6.57,29,24.36,65.04,33,541.26,32.14,2021-10-23T12:09:37.648058
6.5,29,24.36,65.04,33,541.26,32.14,2021-10-23T12:09:37.670984
6.5,29,24.36,65.04,33,541.26,32.14,2021-10-23T12:09:37.724438
6.5,53,24.36,65.04,33,541.26,32.14,2021-10-23T12:09:37.750473
6.5,53,24.36,65.04,33,541.26,32.14,2021-10-23T12:09:37.776651
6.5,53,24.34,65.04,33,541.26,32.14,2021-10-23T12:09:38.008238
6.5,53,24.34,65.04,33,541.26,32.14,2021-10-23T12:09:38.017571
6.5,53,24.36,65.04,33,541.26,32.14,2021-10-23T12:09:38.772998
6.5,53,24.36,65.04,33,541.26,32.14,2021-10-23T12:09:38.840546
6.42,53,24.36,65.04,33,541.26,32.14,2021-10-23T12:09:39.444177
6.42,53,24.36,65.04,33,541.26,32.14,2021-10-23T12:09:39.504768
6.42,53,24.36,49.42,33,541.26,32.14,2021-10-23T12:09:39.526770
6.42,53,24.36,49.42,33,541.26,32.14,2021-10-23T12:09:39.634315
6.42,53,24.36,49.42,33,541.65,32.14,2021-10-23T12:09:39.652084
6.42,53,24.36,49.42,34,541.65,32.14,2021-10-23T12:09:39.657814
6.42,216,24.36,49.42,34,541.65,32.14,2021-10-23T12:09:39.706695
6.42,216,24.36,49.42,34,541.65,32.14,2021-10-23T12:09:39.712677
6.42,216,24.36,49.42,34,541.65,32.14,2021-10-23T12:09:39.729722
6.42,216,24.34,49.42,34,541.65,32.14,2021-10-23T12:09:39.738989
6.42,216,24.34,49.42,34,541.65,32.14,2021-10-23T12:09:39.761022
6.42,216,24.34,49.42,34,541.65,32.14,2021-10-23T12:09:39.781159
6.42,216,24.34,68.57,34,541.65,32.14,2021-10-23T12:09:40.381144
6.42,216,24.34,68.57,34,542.04,32.14,2021-10-23T12:09:40.396953
6.42,216,24.34,68.57,34,542.04,32.14,2021-10-23T12:09:40.439107
6.42,216,24.34,68.57,34,542.04,32.14,2021-10-23T12:09:40.446930
6.42,180,24.34,68.57,34,542.04,32.14,2021-10-23T12:09:40.453299
6.42,180,24.34,68.57,34,542.04,32.14,2021-10-23T12:09:40.465550
6.52,180,24.34,68.57,34,542.04,32.14,2021-10-23T12:09:41.021443
6.52,180,24.34,68.57,34,542.04,32.14,2021-10-23T12:09:41.068073
6.52,180,24.34,68.14,34,542.04,32.14,2021-10-23T12:09:41.380677
6.52,180,24.34,68.14,34,542.04,32.14,2021-10-23T12:09:41.403772
6.52,180,24.34,68.14,34,542.43,32.14,2021-10-23T12:09:41.447672
6.52,180,24.34,68.14,34,542.43,32.14,2021-10-23T12:09:41.526090
6.52,139,24.34,68.14,34,542.43,32.14,2021-10-23T12:09:41.625062
6.52,139,24.34,68.14,34,542.43,32.14,2021-10-23T12:09:41.680073
6.52,139,24.34,66.33,34,542.43,32.14,2021-10-23T12:09:42.133297
6.52,139,24.34,66.33,34,543.21,32.14,2021-10-23T12:09:42.168437
6.52,139,24.34,66.33,34,543.21,32.14,2021-10-23T12:09:42.174740
6.52,139,24.34,66.33,34,543.21,32.14,2021-10-23T12:09:42.227642
6.52,116,24.34,66.33,34,543.21,32.14,2021-10-23T12:09:42.268243
6.52,116,24.34,66.33,34,543.21,32.14,2021-10-23T12:09:42.313924
6.52,116,24.36,66.33,34,543.21,32.14,2021-10-23T12:09:42.562706
6.52,116,24.36,66.33,34,543.21,32.14,2021-10-23T12:09:42.585497
6.55,116,24.36,66.33,34,543.21,32.14,2021-10-23T12:09:42.809206
6.55,116,24.36,66.33,34,543.21,32.14,2021-10-23T12:09:42.856267
6.55,116,24.34,66.33,34,543.21,32.14,2021-10-23T12:09:43.075307
6.55,116,24.34,66.33,34,543.21,32.14,2021-10-23T12:09:43.088982
6.55,116,24.34,69.46,34,543.21,32.14,2021-10-23T12:09:43.771857
6.55,116,24.34,69.46,34,543.6,32.14,2021-10-23T12:09:43.789813
6.55,116,24.34,69.46,33,543.6,32.14,2021-10-23T12:09:43.812035
6.55,116,24.34,69.46,33,543.6,32.14,2021-10-23T12:09:43.816775
6.55,116,24.34,69.46,33,543.6,32.14,2021-10-23T12:09:43.824294
6.55,116,24.34,69.46,33,543.6,32.14,2021-10-23T12:09:43.834234
6.55,157,24.34,69.46,33,543.6,32.14,2021-10-23T12:09:43.858552
6.55,157,24.34,69.46,33,543.6,32.14,2021-10-23T12:09:43.865603
6.41,157,24.34,69.46,33,543.6,32.14,2021-10-23T12:09:44.699591
6.41,157,24.34,69.46,33,543.6,32.14,2021-10-23T12:09:44.739365
6.41,157,24.34,67.34,33,543.6,32.14,2021-10-23T12:09:44.923257
6.41,157,24.34,67.34,33,542.82,32.14,2021-10-23T12:09:44.940666
6.41,236,24.34,67.34,33,542.82,32.14,2021-10-23T12:09:45.015103
6.41,236,24.34,67.34,33,542.82,32.14,2021-10-23T12:09:45.025453
6.41,236,24.34,67.34,33,542.82,32.14,2021-10-23T12:09:45.042317
6.41,236,24.34,67.34,33,542.82,32.14,2021-10-23T12:09:45.075775
6.41,236,24.34,67.34,33,542.82,32.23,2021-10-23T12:09:45.483147
6.41,236,24.34,67.34,33,542.82,32.23,2021-10-23T12:09:45.503078
6.41,236,24.34,65.85,33,542.82,32.23,2021-10-23T12:09:46.008526
6.41,236,24.34,65.85,33,542.82,32.23,2021-10-23T12:09:46.017779
6.41,236,24.34,65.85,33,543.21,32.23,2021-10-23T12:09:46.051974
6.41,236,24.34,65.85,30,543.21,32.23,2021-10-23T12:09:46.053048
6.41,236,24.34,65.85,30,543.21,32.23,2021-10-23T12:09:46.070073
6.41,236,24.34,65.85,30,543.21,32.23,2021-10-23T12:09:46.090221
6.41,180,24.34,65.85,30,543.21,32.23,2021-10-23T12:09:46.146123
6.41,180,24.34,65.85,30,543.21,32.23,2021-10-23T12:09:46.186742
6.54,180,24.34,65.85,30,543.21,32.23,2021-10-23T12:09:46.481124
6.54,180,24.34,65.85,30,543.21,32.23,2021-10-23T12:09:46.508659
6.54,180,24.34,64.72,30,543.21,32.23,2021-10-23T12:09:46.603775
6.54,180,24.34,64.72,30,543.21,32.23,2021-10-23T12:09:46.618903
6.54,160,24.34,64.72,30,543.21,32.23,2021-10-23T12:09:46.659359
6.54,160,24.34,64.72,30,543.21,32.23,2021-10-23T12:09:46.693166
6.71,160,24.34,64.72,30,543.21,32.23,2021-10-23T12:09:48.082194
6.71,160,24.34,64.72,30,543.21,32.23,2021-10-23T12:09:48.141474
6.71,160,24.34,66.81,30,543.21,32.23,2021-10-23T12:09:48.345405
6.71,160,24.34,66.81,30,542.43,32.23,2021-10-23T12:09:48.395131
6.71,160,24.34,66.81,33,542.43,32.23,2021-10-23T12:09:48.400657
6.71,160,24.34,66.81,33,542.43,32.23,2021-10-23T12:09:48.408511
6.71,160,24.34,66.81,33,542.43,32.23,2021-10-23T12:09:48.411779
6.71,160,24.34,66.81,33,542.43,32.23,2021-10-23T12:09:48.419858
6.71,95,24.34,66.81,33,542.43,32.23,2021-10-23T12:09:48.468885
6.71,95,24.34,66.81,33,542.43,32.23,2021-10-23T12:09:48.515752
6.71,95,24.33,66.81,33,542.43,32.23,2021-10-23T12:09:48.831640
6.71,95,24.33,66.81,33,542.43,32.23,2021-10-23T12:09:48.865437
6.71,95,24.33,64.93,33,542.43,32.23,2021-10-23T12:09:49.260241
6.71,95,24.33,64.93,33,542.43,32.23,2021-10-23T12:09:49.289480
6.71,95,24.33,64.93,33,542.82,32.23,2021-10-23T12:09:49.337638
6.71,75,24.33,64.93,33,542.82,32.23,2021-10-23T12:09:49.350251
6.71,75,24.33,64.93,33,542.82,32.23,2021-10-23T12:09:49.353577
6.71,75,24.33,64.93,33,542.82,32.23,2021-10-23T12:09:49.358379
6.71,75,24.33,52.86,33,542.82,32.23,2021-10-23T12:09:49.809561
6.71,75,24.33,52.86,33,542.82,32.23,2021-10-23T12:09:49.819150
6.71,65,24.33,52.86,33,542.82,32.23,2021-10-23T12:09:49.924798
6.71,65,24.33,52.86,33,542.82,32.23,2021-10-23T12:09:49.936328
6.5,65,24.33,52.86,33,542.82,32.23,2021-10-23T12:09:49.998234
6.5,65,24.33,52.86,33,542.82,32.23,2021-10-23T12:09:50.059642
6.5,65,24.34,52.86,33,542.82,32.23,2021-10-23T12:09:50.271511
6.5,65,24.34,52.86,33,542.82,32.23,2021-10-23T12:09:50.318429
6.5,65,24.36,52.86,33,542.82,32.23,2021-10-23T12:09:50.988954
6.5,65,24.36,52.86,33,542.82,32.23,2021-10-23T12:09:51.081689
6.65,65,24.36,52.86,33,542.82,32.23,2021-10-23T12:09:51.565371
6.65,65,24.36,52.86,33,542.82,32.23,2021-10-23T12:09:51.599785
6.65,65,24.36,52.38,33,542.82,32.23,2021-10-23T12:09:51.631994
6.65,65,24.36,52.38,33,542.82,32.23,2021-10-23T12:09:51.648394
6.65,65,24.36,52.38,33,542.04,32.23,2021-10-23T12:09:51.667810
6.65,65,24.36,52.38,35,542.04,32.23,2021-10-23T12:09:51.672818
6.65,65,24.36,52.38,35,542.04,32.23,2021-10-23T12:09:51.699793
6.65,65,24.36,52.38,35,542.04,32.23,2021-10-23T12:09:51.727366
6.65,38,24.36,52.38,35,542.04,32.23,2021-10-23T12:09:51.760557
6.65,38,24.36,52.38,35,542.04,32.23,2021-10-23T12:09:51.777053
6.65,38,24.36,48.87,35,542.04,32.23,2021-10-23T12:09:52.194063
6.65,38,24.36,48.87,35,542.43,32.23,2021-10-23T12:09:52.213303
6.65,39,24.36,48.87,35,542.43,32.23,2021-10-23T12:09:52.272221
6.65,39,24.36,48.87,35,542.43,32.23,2021-10-23T12:09:52.275047
6.65,39,24.36,48.87,35,542.43,32.23,2021-10-23T12:09:52.289691
6.65,39,24.36,48.87,35,542.43,32.23,2021-10-23T12:09:52.318339
6.65,39,24.36,56.49,35,542.43,32.23,2021-10-23T12:09:53.178038
6.65,39,24.36,56.49,35,542.43,32.23,2021-10-23T12:09:53.188012
6.65,39,24.36,56.49,35,542.82,32.23,2021-10-23T12:09:53.233987
6.65,39,24.36,56.49,35,542.82,32.23,2021-10-23T12:09:53.250615
6.95,39,24.36,56.49,35,542.82,32.23,2021-10-23T12:09:53.298859
6.95,39,24.36,56.49,35,542.82,32.23,2021-10-23T12:09:53.332364
6.95,126,24.36,56.49,35,542.82,32.23,2021-10-23T12:09:53.412678
6.95,126,24.36,56.49,35,542.82,32.23,2021-10-23T12:09:53.455272
6.95,126,24.36,50.89,35,542.82,32.23,2021-10-23T12:09:54.284689
6.95,126,24.36,50.89,35,542.82,32.23,2021-10-23T12:09:54.319748
6.95,111,24.36,50.89,35,542.82,32.23,2021-10-23T12:09:54.396880
6.95,111,24.36,50.89,35,542.82,32.23,2021-10-23T12:09:54.404192
6.57,111,24.36,50.89,35,542.82,32.23,2021-10-23T12:09:55.137895
6.57,111,24.36,50.89,35,542.82,32.23,2021-10-23T12:09:55.195153
6.57,111,24.36,54.09,35,542.82,32.23,2021-10-23T12:09:55.402978
6.57,111,24.36,54.09,35,544,32.23,2021-10-23T12:09:55.441950
6.57,111,24.36,54.09,35,544,32.23,2021-10-23T12:09:55.445543
6.57,111,24.36,54.09,34,544,32.23,2021-10-23T12:09:55.453899
6.57,111,24.36,54.09,34,544,32.23,2021-10-23T12:09:55.473511
6.57,111,24.36,54.09,34,544,32.23,2021-10-23T12:09:55.480461
6.57,79,24.36,54.09,34,544,32.23,2021-10-23T12:09:55.516871
6.57,79,24.36,54.09,34,544,32.23,2021-10-23T12:09:55.522136
6.57,79,24.37,54.09,34,544,32.23,2021-10-23T12:09:55.736151
6.57,79,24.37,54.09,34,544,32.34,2021-10-23T12:09:55.757620
6.57,79,24.37,54.09,34,544,32.34,2021-10-23T12:09:55.763563
6.57,79,24.37,54.09,34,544,32.34,2021-10-23T12:09:55.777572
6.57,79,24.37,59.83,34,544,32.34,2021-10-23T12:09:56.761474
6.57,79,24.37,59.83,34,543.21,32.34,2021-10-23T12:09:56.815588
6.57,79,24.37,59.83,34,543.21,32.34,2021-10-23T12:09:56.847228
6.77,79,24.37,59.83,34,543.21,32.34,2021-10-23T12:09:56.880968
6.77,79,24.37,59.83,34,543.21,32.34,2021-10-23T12:09:56.890356
6.77,79,24.37,59.83,34,543.21,32.34,2021-10-23T12:09:56.919916
6.77,53,24.37,59.83,34,543.21,32.34,2021-10-23T12:09:56.956412
6.77,53,24.37,59.83,34,543.21,32.34,2021-10-23T12:09:57.014463
6.77,53,24.37,53.33,34,543.21,32.34,2021-10-23T12:09:58.362672
6.77,53,24.37,53.33,34,543.21,32.34,2021-10-23T12:09:58.371173
6.77,53,24.37,53.33,34,14.43,32.34,2021-10-23T12:09:58.402756
6.77,53,24.37,53.33,34,14.43,32.34,2021-10-23T12:09:58.433994
6.77,47,24.37,53.33,34,14.43,32.34,2021-10-23T12:09:58.519703
6.77,47,24.37,53.33,34,14.43,32.34,2021-10-23T12:09:58.566637
6.71,47,24.37,53.33,34,14.43,32.34,2021-10-23T12:09:58.776911
6.71,47,24.37,53.33,34,14.43,32.34,2021-10-23T12:09:58.813876
6.71,47,24.37,50.27,34,14.43,32.34,2021-10-23T12:09:58.892848
6.71,47,24.37,50.27,34,544,32.34,2021-10-23T12:09:58.903486
6.71,47,24.37,50.27,34,544,32.34,2021-10-23T12:09:58.930379
6.71,47,24.37,50.27,34,544,32.34,2021-10-23T12:09:58.951776
6.71,48,24.37,50.27,34,544,32.34,2021-10-23T12:09:59.000595
6.71,48,24.37,50.27,34,544,32.34,2021-10-23T12:09:59.030710
6.71,48,24.34,50.27,34,544,32.34,2021-10-23T12:09:59.237036
6.71,48,24.34,50.27,34,544,32.34,2021-10-23T12:09:59.253262
